"news_day","headline"
"2022-08-24","NVIDIA CORP - QTRLY REVENUE WAS LOWER THAN OUR  OUTLOOK ISSUED IN MAY PRIMARILY DUE TO WEAKER GAMING REVENUE"
"2022-08-24","NVIDIA CORP - SECOND-QUARTER  GAMING REVENUE WAS $2.04 BLN, DOWN 33% FROM A YEAR AGO AND DOWN 44% FROM PREVIOUS QUARTER"
"2022-08-24","NVIDIA CORP - SECOND-QUARTER AUTOMOTIVE REVENUE WAS $220 MLN, UP 45% FROM A YEAR AGO AND UP 59% FROM PREVIOUS QUARTER."
"2022-08-24","NVIDIA CORP QTRLY NON-GAAP GROSS MARGIN 45.9%"
"2022-08-24","NVIDIA CORP QTRLY GAAP GROSS MARGIN 43.5%"
"2022-08-24","NVIDIA CORP QTRLY  ADJ SHR $0.51"
"2022-08-24","NVIDIA CORP SEES Q3 GAAP AND NON-GAAP GROSS MARGINS ARE EXPECTED TO BE 62.4% AND 65.0%, RESPECTIVELY, PLUS OR MINUS 50 BASIS POINTS "
"2022-08-24","NVIDIA CORP QTRLY SHR $0.26"
"2022-08-24","NVIDIA CORP SEES Q3 REVENUE IS EXPECTED TO BE $5.90 BLN, PLUS OR MINUS 2% "
"2022-08-24","NVIDIA CORP QTRLY DATA CENTER REVENUE OF $3.81 BLN, UP 61% FROM A YEAR AGO"
"2022-08-24","NVIDIA ANNOUNCES FINANCIAL RESULTS FOR SECOND QUARTER FISCAL 2023"
"2022-08-24","NVIDIA CORP - QTRLY  DATA CENTER REVENUE WAS SOMEWHAT SHORT OF  OUR EXPECTATIONS, AS IT WAS IMPACTED BY SUPPLY CHAIN DISRUPTIONS"
"2022-08-24","NVIDIA CORP - GAAP AND NON-GAAP GROSS MARGIN DECREASES IN QTR WERE PRIMARILY DUE TO A $1.34 BILLION CHARGE"
"2022-08-24","NVIDIA - QTRLY  GAAP OPERATING EXPENSE INCLUDES A $1.35 BILLION ACQUISITION TERMINATION CHARGE RELATED TO THE ARM  TRANSACTION IN THE PRIOR QUARTER"
"2022-08-24","NVIDIA CORP - $1.34 BILLION CHARGE IN QTR COMPRISED OF $1.22 BILLION FOR INVENTORY AND RELATED RESERVES AND $122 MILLION FOR WARRANTY RESERVES"
"2022-08-24","NVIDIA CORP <NVDA.O> Q2 SHR VIEW $1.26, REV VIEW $8.10 BLN -- REFINITIV IBES DATA"
"2022-08-24","NVIDIA CORP <NVDA.O> Q3 REV VIEW $6.95 BLN -- REFINITIV IBES DATA"
"2022-08-24","SHARES OF NVIDIA DOWN 2.8% IN EXTENDED TRADE AFTER QUARTERLY REPORT"
"2022-08-24","NVIDIA CEO - CHINA HYPERSCALERS REALLY SLOWED DOWN INFRASTRUCTURE INVESTMENT, BIG SLOW DOWN IN Q2 - CONF CALL"
"2022-08-24","NVIDIA CEO - EXPECT THAT CHINA INVESTMENT IN CLOUD WILL RETURN - CONF CALL"
"2022-08-25","NVIDIA CORP <NVDA.O>: JP MORGAN CUTS TARGET PRICE TO $220 FROM $230"
"2022-08-25","NVIDIA CORP <NVDA.O>: JEFFERIES CUTS TARGET PRICE TO $280  FROM $370"
"2022-08-25","NVIDIA CORP SHARES DOWN 3.7% PREMARKET AFTER CO FORECASTS SHARP DROP IN Q3 SALES"
"2022-08-25","NVIDIA CORP <NVDA.O>: CITIGROUP CUTS PRICE TARGET TO $248 FROM $285"
"2022-08-25","NVIDIA CORP <NVDA.O>: BENCHMARK CUTS TARGET PRICE TO $215 FROM $228"
"2022-08-25","NVIDIA CORP <NVDA.O>: MIZUHO CUTS TARGET PRICE TO $225 FROM $250"
"2022-08-25","NVIDIA CORP <NVDA.O>: BMO CUTS TARGET PRICE TO $230 FROM $250 "
"2022-08-25","NVIDIA CORP <NVDA.O>: TRUIST SECURITIES CUTS TARGET PRICE TO $198 FROM $216"
"2022-08-25","NVIDIA CORP <NVDA.O>: WEDBUSH CUTS TARGET PRICE TO $160 FROM  $190"
"2022-08-25","NVIDIA CORP <NVDA.O>: DEUTSCHE BANK CUTS TARGET PRICE TO $165 FROM $175"
"2022-08-25","NVIDIA CORP <NVDA.O>: RAYMOND JAMES CUTS TARGET PRICE TO $210 FROM $240"
"2022-08-25","NVIDIA CORP <NVDA.O>: CRAIG-HALLUM CUTS TARGET PRICE TO $165 FROM $180 "
"2022-08-25","NVIDIA CORP <NVDA.O>: SUSQUEHANNA CUTS TARGET PRICE TO $200 FROM $210"
"2022-08-25","NVIDIA CORP <NVDA.O>: BOFA GLOBAL RESEARCH CUTS PRICE OBJECTIVE TO $205 FROM $220"
"2022-08-25","NVIDIA CORP <NVDA.O>: GOLDMAN SACHS CUTS TARGET PRICE TO $162 FROM $166"
"2022-08-30","NVIDIA AND DELL TECHNOLOGIES DELIVER NEW DATA CENTER SOLUTION FOR ZERO-TRUST SECURITY AND THE ERA OF AI"
"2022-08-31","NVIDIA - REQUIREMENT INCLUDES FUTURE INTEGRATED CIRCUIT ACHIEVING PEAK PERFORMANCE, CHIP-TO-CHIP I/O PERFORMANCE EQUAL OR MORE THAN THRESHOLDS ROUGHLY EQUIVALENT TO A100"
"2022-08-31","NVIDIA - ON AUG 26, U.S. GOVERNMENT, INFORMED CO THAT USG HAS IMPOSED A NEW LICENSE REQUIREMENT, EFFECTIVE IMMEDIATELY"
"2022-08-31","NVIDIA -  OUTLOOK FOR ITS Q3 PROVIDED ON AUGUST 24 INCLUDED ABOUT $400 MILLION IN POTENTIAL SALES TO CHINA WHICH MAY BE SUBJECT TO NEW LICENSE REQUIREMENT"
"2022-08-31","NVIDIA CORP - DGX OR ANY OTHER SYSTEMS WHICH INCORPORATE A100 OR H100 INTEGRATED CIRCUITS AND A100X ARE ALSO COVERED BY NEW LICENSE REQUIREMENT "
"2022-08-31","NVIDIA - NEW LICENSE REQUIREMENT FOR ANY FUTURE EXPORT TO CHINA (INCLUDING HONG KONG), RUSSIA OF CO’S A100 AND FORTHCOMING H100 INTEGRATED CIRCUITS"
"2022-08-31","NVIDIA - COMPANY IS ENGAGED WITH THE USG AND IS SEEKING EXEMPTIONS FOR THE COMPANY’S INTERNAL DEVELOPMENT AND SUPPORT ACTIVITIES."
"2022-08-31","NVIDIA - NEW LICENSE REQUIREMENT MAY IMPACT CO'S ABILITY TO COMPLETE ITS DEVELOPMENT OF H100 IN A TIMELY MANNER OR SUPPORT EXISTING CUSTOMERS OF A100"
"2022-08-31","NVIDIA - NEW LICENSE REQUIREMENT MAY REQUIRE COMPANY TO TRANSITION CERTAIN OPERATIONS OUT OF CHINA"
"2022-08-31","NVIDIA - ENGAGING WITH CUSTOMERS IN CHINA & SEEKING TO SATISFY PLANNED OR FUTURE PURCHASES OF   DATA CENTER PRODUCTS WITH PRODUCTS NOT SUBJECT TO NEW LICENSE REQUIREMENT"
"2022-08-31","NVIDIA SAYS NEW LICENSING REQUIREMENT MAY HAVE A DISPROPORTIONATE IMPACT ON NVIDIA AND MAY DISADVANTAGE NVIDIA AGAINST COMPETITORS - SEC FILING"
"2022-08-31","NVIDIA SAYS FUTURE REVENUE AND PROFITABILITY MAY BE SUBSTANTIALLY REDUCED RELATIVE TO Q3 CHINA SALES OUTLOOK, & CO'S COMPETITIVE POSITION MAY BE HARMED"
"2022-08-31","NVIDIA SAYS EVEN IF USG GRANTS REQUESTED LICENSES, THE NEW LICENSE REQUIREMENT MAY BENEFIT OUR COMPETITORS"
"2022-09-01","NVIDIA'S FRANKFURT-LISTED SHARES DOWN 6.6% AFTER U.S. ORDERS CO TO HALT SALES OF TOP AI CHIPS TO CHINA <NVDA.F><NVDA.O>"
"2022-09-01","SEMICONDUTOR INDUSTRY'S ASMI, ASML, BESI, STMICRO, SOITEC ALL SLIP AROUND 2-3% AFTER U.S. ORDERS NVIDIA TO HALT SALES OF TOP AI CHIPS TO CHINA"
"2022-09-01","CHINA COMMERCE MINISTRY, ON NVIDIA BEING TOLD BY U.S. TO HALT TOP AI CHIPS TO CHINA: CHINA RESOLUTELY OPPOSES THE MOVE "
"2022-09-01","CHINA COMMERCE MINISTRY, ON NVIDIA BEING TOLD BY U.S. TO HALT TOP AI CHIPS TO CHINA: U.S. MOVE IMPACTS STABILITY OF GLOBAL INDUSTRIAL AND SUPPLY CHAINS"
"2022-09-01","CHINA COMMERCE MINISTRY, ON NVIDIA BEING TOLD BY U.S. TO HALT TOP AI CHIPS TO CHINA: URGES U.S. TO STOP WRONG DOING IMMEDIATELY "
"2022-09-01","CHINA COMMERCE MINISTRY, ON NVIDIA BEING TOLD BY U.S. TO HALT TOP AI CHIPS TO CHINA: U.S. MOVE UNDERMINES LEGITIMATE RIGHTS AND INTERESTS OF CHINESE COMPANIES, SERIOUSLY AFFECTS INTERESTS OF U.S. COMPANIES "
"2022-09-01","CHINA FOREIGN MINISTRY, ON NVIDIA BEING TOLD BY U.S. TO HALT TOP AI CHIPS TO CHINA:  THE UNITED STATES IS ENGAGING IN 'TECH HEGEMONY' AND STRETCHING THE CONCEPT OF NATIONAL SECURITY"
"2022-09-01","CHINA FOREIGN MINISTRY, ON NVIDIA BEING TOLD BY U.S. TO HALT TOP AI CHIPS TO CHINA:  U.S. ATTEMPTS TO IMPOSE TECHNOLOGY BLOCKADE AND DECOUPLING TO SAFEGUARD ITS TECHNOLOGY HEGEMONY ARE BOUND TO FAIL"
"2022-09-01","NVIDIA SHARES DOWN 5% PREMARKET AFTER U.S. OFFICIALS ORDER CO TO HALT SALES OF TOP AI CHIPS TO CHINA"
"2022-09-01","NVIDIA - U.S. GOVERNMENT HAS AUTHORIZED EXPORTS, REEXPORTS, AND IN-COUNTRY TRANSFERS NEEDED TO CONTINUE CO'S DEVELOPMENT OF H100 INTEGRATED CIRCUITS"
"2022-09-01","NVIDIA CORP - AUTHORIZATION ALSO ALLOWS COMPANY TO PERFORM EXPORTS NEEDED TO PROVIDE SUPPORT FOR U.S. CUSTOMERS OF A100 THROUGH MARCH 1, 2023"
"2022-09-01","NVIDIA CORP - U.S. GOVERNMENT AUTHORIZED A100 AND H100 ORDER FULFILLMENT AND LOGISTICS THROUGH CO'S HONG KONG FACILITY THROUGH SEPTEMBER 1, 2023"
"2022-09-01","PHILADELPHIA SE SEMICONDUCTOR INDEX <.SOX> TOUCHES LOWEST LEVEL SINCE JULY 14; NVIDIA, AMD AMONG TOP PCT LOSERS ON THE INDEX"
"2022-09-01","NVIDIA CORP SHARES DOWN 10.9%"
"2022-09-01","NVIDIA CORP <NVDA.O>: PIPER SANDLER CUTS TARGET PRICE TO $200 FROM $235"
"2022-09-01","NVIDIA CORP PARES LOSSES AMID VOLUME SURGE, LAST DOWN 8.6%"
"2022-09-02","NVIDIA CORP <NVDA.O>: NEEDHAM CUTS TARGET PRICE TO $170 FROM $185"
"2022-09-08","NVIDIA CORP <NVDA.O>: STIFEL INITIATES COVERAGE WITH HOLD RATING; TARGET PRICE $165"
"2022-09-12","NVIDIA CFO - WORKING WITH CHINA CUSTOMERS TO PROVIDE THEM ALTERNATIVE PRODUCTS VS A100 PRODUCTS - GS TECH CONFERENCE"
"2022-09-13","LFG INVESTMENT HOLDINGS -  ON SEPT 9, UNIT EXECUTED A TRADE ORDER TO ACQUIRE LISTED SHARES A OF NVIDIA CORPORATION ON OPEN MARKET"
"2022-09-13","LFG INVESTMENT HOLDINGS LTD - IN AGGREGATE, LEGO VISION FUND SP ACQUIRED 1,965 SHARES OF NVIDIA WORTH US$584,172.34"
"2022-09-13","S&P 500 INFORMATION TECHNOLOGY INDEX DOWN 3.9%; AMD, WESTERN DIGITAL, NVIDIA AMONG TOP PCT LOSERS IN THE INDEX"
"2022-09-13","SHARES OF NVIDIA DOWN 8.3% NEAR SESSION LOW"
"2022-09-15","NVIDIA CORP <NVDA.O>: MIZUHO CUTS TARGET PRICE TO $205 FROM $225 "
"2022-09-20","NVIDIA CORP ANNOUNCES NEW 'ADA LOVELACE' GRAPHICS CHIPS FOR GAMING - VIRTUAL EVENT"
"2022-09-20","NVIDIA CORP SAYS NEW 'LOVELACE' GRAPHICS CHIPS WILL BE MADE BY TAIWAN SEMICONDUCTOR MANUFACTURING CO ON '4N' CHIPMAKING PROCESS"
"2022-09-20","NVIDIA CORP SAYS RTX 4090 CHIPS WILL START AT $1,599"
"2022-09-20","NVIDIA CORP SAYS RTX 4090 CHIPS WILL BE AVAILABLE OCTOBER 12"
"2022-09-20","NVIDIA CORP SAYS RTX 4080 SERIES CHIPS WILL COST $899 TO $1,199"
"2022-09-20","NVIDIA CORP SAYS RTX 4080 SERIES CHIPS WILL BE AVAILABLE IN EARLY NOVEMBER"
"2022-09-20","NVIDIA LAUNCHES OMNIVERSE CLOUD SERVICES FOR BUILDING AND OPERATING INDUSTRIAL METAVERSE APPLICATIONS"
"2022-09-20","NVIDIA CORP - INTRODUCES NVIDIA DRIVE THOR, ITS NEXT-GEN CENTRALIZED COMPUTER FOR AUTONOMOUS VEHICLES - GTC CONF"
"2022-09-20","NVIDIA AND BOOZ ALLEN HAMILTON EXPAND PARTNERSHIP TO BRING AI-ENABLED CYBERSECURITY TO PUBLIC AND PRIVATE SECTORS"
"2022-09-20","CERENCE TEAMS WITH NVIDIA TO ADVANCE THE CONNECTED, DIGITAL AUTOMOTIVE COCKPIT"
"2022-09-20","NVIDIA CORP <NVDA.O>: SUSQUEHANNA CUTS TARGET PRICE TO $190 FROM $200"
"2022-09-21","NVIDIA CORP <NVDA.O>: BMO CUTS TARGET PRICE TO $210 FROM $230"
"2022-09-21","NVIDIA CORP CEO JENSEN HUANG SAYS 'VAST MAJORITY' OF CUSTOMERS ARE NOT AFFECTED BY U.S. RESTRICTIONS ON ARTIFICIAL INTELLIGENCE CHIP SHIPMENTS TO CHINA - PRESS CONF"
"2022-09-21","NVIDIA CORP CEO JENSEN HAUNG SAYS U.S. RULES STILL LEAVE 'LARGE SPACE FOR US' TO SELL ARTIFICIAL INTELLIGENCE CHIPS IN CHINA - PRESS CONF"
"2022-09-21","CEPTON INC - COLLABORATING WITH NVIDIA TO ADD CEPTON LIDAR MODELS INTO NVIDIA DRIVE SIM"
"2022-09-21","CEPTON ADDS LIDAR DIGITAL TWIN TO NVIDIA DRIVE SIM, ADVANCING THE DEVELOPMENT OF SAFE AUTONOMOUS DRIVING TECHNOLOGY"
"2022-09-29","NVIDIA CORP <NVDA.O>: SUSQUEHANNA CUTS TARGET PRICE TO $180 FROM $190"
"2022-10-03","AI PLATFORM FROM META SPEEDS UP NVIDIA A100 CHIP PERFORMANCE UP TO 12X - BLOG"
"2022-10-03","RPT-AI PLATFORM FROM META SPEEDS UP NVIDIA A100 CHIP PERFORMANCE UP TO 12X - BLOG"
"2022-10-03","NVIDIA SAYS IT IS CLOSING ALL RUSSIA OFFICES AND EMPLOYEES GIVEN OPTION TO CONTINUE JOBS IN OTHER COUNTRIES"
"2022-10-06","NVIDIA DOWN 1.8% IN EXTENDED TRADE AFTER AMD WARNS ON QTRLY REV; AMD LAST DOWN 2.8%"
"2022-10-07","NVIDIA DOWN 3.3%, INTEL OFF 2.7% PREMARKET AFTER AMD REVENUE WARNING"
"2022-10-07","NVIDIA SAYS IT DOES NOT EXPECT NEW U.S. EXPORT RULES AFFECTING HIGHLY DENSE COMPUTING SYSTEMS TO HAVE A MATERIAL IMPACT ON ITS BUSINESS - STATEMENT"
"2022-10-11","NVIDIA CORP <NVDA.O>: CITIGROUP CUTS PRICE TARGET TO $210 FROM $248"
"2022-10-11","NVIDIA SHARES DOWN 1.6% AT $114.81 PREMARKET AFTER CITIGROUP CUTS PT TO $210"
"2022-10-13","NVIDIA CORP <NVDA.O>: JEFFERIES CUTS TARGET PRICE TO $225 FROM $280"
"2022-10-14","NVIDIA SHARES DOWN 4.7%"
"2022-10-18","NVIDIA CORP <NVDA.O>: DEUTSCHE BANK CUTS TARGET PRICE TO $140 FROM $165"
"2022-10-18","ORACLE AND NVIDIA SAY THEY ARE ADDING TENS OF THOUSANDS OF NVIDIA GPU CHIPS, INCLUDING A100, H100, TO ORACLE CLOUD"
"2022-10-24","NVIDIA CORP. <NVDA.O>: BARCLAYS CUTS TARGET PRICE TO $140 FROM $190"
"2022-11-07","EXCLUSIVE-NVIDIA SAYS IT STARTED PRODUCTION IN Q3 OF NEW ADVANCED A800 GPU CHIP FOR CHINA CUSTOMERS"
"2022-11-07","EXCLUSIVE-NVIDIA SAYS NEW A800 GPU IS ALTERNATIVE TO A100 GPU FOR CHINA CUSTOMERS"
"2022-11-08","NVIDIA CORP <NVDA.O>: UBS CUTS TARGET PRICE TO $200 FROM $220"
"2022-11-10","PHILADELPHIA SE SEMICONDUCTOR INDEX LAST UP 8.5%; NVIDIA, AMD, SYNAPTICS, MARVELL TECHNOLOGY AMONG BIGGEST MOVERS ON INDEX"
"2022-11-10","NVIDIA CORP <NVDA.O>: OPPENHEIMER CUTS TARGET PRICE TO  $225 FROM $250"
"2022-11-15","PENTANET LTD - CONTINUING COLLABORATION WITH NVIDIA"
"2022-11-15","PENTANET LTD-UPDATE ON NVIDIA GFN ALLIANCE AGREEMENT AND EXPANSION PLANS"
"2022-11-16","NVIDIA CORP <NVDA.O>: CREDIT SUISSE ASSUMES COVERAGE WITH OUTPERFORM RATING AND $210 TARGET PRICE"
"2022-11-16","NVIDIA SAYS IT IS TEAMING UP WITH MICROSOFT TO BUILD 'MASSIVE' AI COMPUTER IN THE CLOUD"
"2022-11-16","NVIDIA SAYS ITS NEW AI CLOUD COMPUTER WITH MICROSOFT WILL USE TENS OF THOUSANDS OF NVIDIA GPUS"
"2022-11-16","NVIDIA SHARES DOWN 4.5% IN AFTERNOON TRADING"
"2022-11-16","NVIDIA ANNOUNCES FINANCIAL RESULTS FOR THIRD QUARTER FISCAL 2023"
"2022-11-16","NVIDIA CORP - QTRLY DATA CENTER REVENUE OF $3.83 BILLION, UP 31% FROM A YEAR AGO"
"2022-11-16","NVIDIA CORP QTRLY GAAP EARNINGS PER DILUTED SHARE FOR QUARTER WERE $0.27"
"2022-11-16","NVIDIA CORP QTRLY NON-GAAP EARNINGS PER DILUTED SHARE WERE $0.58"
"2022-11-16","NVIDIA CORP - QTRLY GAAP GROSS MARGIN 53.6%"
"2022-11-16","NVIDIA CORP - Q4 GAAP AND NON-GAAP GROSS MARGINS ARE EXPECTED TO BE 63.2% AND 66.0%, RESPECTIVELY, PLUS OR MINUS 50 BASIS POINTS"
"2022-11-16","NVIDIA CORP - Q4 REVENUE IS EXPECTED TO BE $6.00 BLN, PLUS OR MINUS 2%"
"2022-11-16","NVIDIA CORP <NVDA.O> Q4 SHR VIEW $0.76, REV VIEW $6.09 BLN -- REFINITIV IBES DATA"
"2022-11-16","NVIDIA CORP <NVDA.O> Q3 SHR VIEW $0.69, REV VIEW $5.77 BLN -- REFINITIV IBES DATA"
"2022-11-16","NVIDIA CORP - THIRD-QUARTER GAMING REVENUE WAS $1.57 BLN, DOWN 51% FROM A YEAR AGO AND DOWN 23% FROM PREVIOUS QUARTER"
"2022-11-16","NVIDIA CORP QTRLY AUTOMOTIVE & EMBEDDED REVENUE WAS $251 MLN, UP 86% FROM A YEAR AGO"
"2022-11-16","NVIDIA CORP - Q4 GAAP AND NON-GAAP OPERATING EXPENSES ARE EXPECTED TO BE APPROXIMATELY $2.56 BLN AND $1.78 BLN, RESPECTIVELY"
"2022-11-16","NVIDIA CORP - QTRLY NON GAAP GROSS MARGIN	 56.1%"
"2022-11-16","NVIDIA SHARES UP 1.8% AFTER THE BELL FOLLOWING RESULTS"
"2022-11-16","NVIDIA - BELIEVE RECENT TRANSITION IN VERIFYING ETHEREUM CRYPTO TRANSACTIONS FROM PROOF-OF-WORK TO PROOF-OF-STAKE HAS REDUCED UTILITY OF GPUS FOR CRYPTO MINING"
"2022-11-16","NVIDIA CORP - Q4 CAPITAL EXPENDITURES ARE EXPECTED TO BE APPROXIMATELY $500 MILLION TO $550 MILLION"
"2022-11-16","NVIDIA CORP - SEQUENTIAL GROWTH IN Q3 DATA CENTER REV WAS IMPACTED BY SOFTNESS IN CHINA "
"2022-11-16","NVIDIA - CERTAIN EXPORT RESTRICTIONS TO CHINA IMPACTED Q3 REVENUE, WITH DECLINE LARGELY OFFSET BY SALES OF ALTERNATIVE PRODUCTS INTO CHINA"
"2022-11-16","NVIDIA CEO: DON'T EXPECT TO SEE BLOCKCHAIN BEING AN IMPORTANT PART OF OUR BUSINESS DOWN THE ROAD"
"2022-11-16","NVIDIA CEO: A800 FOR CHINA MARKET MEETS THE ""CLEAR TEST IN LETTER AND IN SPIRIT"""
"2022-11-16","NVIDIA CFO - WE BELIEVE CHANNEL INVENTORIES ARE ON TRACK TO APPROACH NORMAL LEVELS AS WE EXIT Q4- CONF CALL"
"2022-11-17","NVIDIA SHARES UP 2.8% PREMARKET AFTER CO POSTS BETTER-THAN-EXPECTED Q3 REVENUE"
"2022-11-17","NVIDIA CORP <NVDA.O>: BERNSTEIN  RAISES TARGET PRICE TO $200 FROM $180"
"2022-11-17","NVIDIA CORP <NVDA.O>: SUSQUEHANNA RAISES TARGET PRICE TO $185 FROM $180"
"2022-11-17","NVIDIA CORP <NVDA.O>: MIZUHO CUTS TARGET PRICE TO $200 FROM $205 "
"2022-11-17","NVIDIA CORP <NVDA.O>: WEDBUSH RAISES TARGET PRICE TO $175 FROM $160"
"2022-11-17","NVIDIA CORP <NVDA.O>: NEEDHAM RAISES TARGET PRICE TO $200 FROM $155"
"2022-11-17","NVIDIA CORP <NVDA.O>: DEUTSCHE BANK RAISES TARGET PRICE TO $150 FROM $140 "
"2022-11-17","NVIDIA CORP <NVDA.O>: STIFEL RAISES TARGET PRICE TO $175 FROM $165"
"2022-11-17","NVIDIA CORP <NVDA.O>: SUSQUEHANNA RAISES TARGET PRICE TO $185 FROM $180"
"2022-11-17","NVIDIA CORP <NVDA.O>: RAYMOND JAMES CUTS TARGET PRICE TO $190 FROM $210"
"2022-11-17","NVIDIA CORP <NVDA.O>: COWEN AND COMPANY RAISES TARGET PRICE TO  $200 FROM $180"
"2022-11-17","NVIDIA CORP <NVDA.O>: BENCHMARK CUTS TARGET PRICE TO $200 FROM $215"
"2022-11-17","LOCKHEED MARTIN, NVIDIA TO BUILD DIGITAL TWIN OF CURRENT GLOBAL WEATHER CONDITIONS FOR THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION"
"2022-11-18","NVIDIA CORP. <NVDA.O>: BARCLAYS RAISES TARGET PRICE TO $170 FROM $140"
"2022-12-06","NVIDIA SPOKESPERSON SAYS CO EXPECTS TO USE ALL OF TSMC FABS"
"2022-12-07"," DEUTSCHE BANK - COS TO DEVELOP APPLICATIONS TO IMPROVE RISK MANAGEMENT, EFFICIENCY, CUSTOMER SERVICE USING NVIDIA AI ENTERPRISE SOFTWARE"
"2022-12-07"," DEUTSCHE BANK - DEUTSCHE BANK AND NVIDIA ARE TESTING A COLLECTION OF LARGE LANGUAGE MODELS CALLED FINANCIAL TRANSFORMERS"
"2022-12-07"," DEUTSCHE BANK -  MULTI-YEAR PARTNERSHIP WITH NVIDIA TO ACCELERATE USE OF AI AND MACHINE LEARNING IN FINANCIAL SERVICES SECTOR"
"2022-12-07"," DEUTSCHE BANK PARTNERS WITH NVIDIA TO EMBED AI INTO FINANCIAL SERVICES"
"2022-12-07","DEUTSCHE BANK PARTNERS WITH NVIDIA TO EMBED AI INTO FINANCIAL SERVICES"
"2022-12-12","NVIDIA CORP <NVDA.O>: COWEN AND COMPANY RAISES TARGET PRICE TO $220 FROM $200"
"2022-12-15","NVIDIA CORP <NVDA.O>: HSBC INITIATES COVERAGE WITH REDUCE RATING; TARGET PRICE $136"
"2022-12-15","NVIDIA CORP <NVDA.O>:  EVERCORE ISI  RAISES TARGET PRICE TO $245 FROM $225"
"2022-12-16","NVIDIA CORP <NVDA.O>: BOFA GLOBAL RESEARCH RAISES PRICE OBJECTIVE TO $215 FROM $205"
"2022-12-19","NVIDIA CORP <NVDA.O>: NEEDHAM RAISES TARGET PRICE TO $230 FROM $200"
"2023-01-03","NVIDIA FOXCONN PARTNERS WITH NVIDIA TO BUILD AUTOMATED ELECTRIC VEHICLES"
"2023-01-03","NVIDIA GEFORCE NOW STREAMS VAST LIBRARY OF AAA GAMES TO CARS"
"2023-01-03","NVIDIA - HYUNDAI MOTOR GROUP, BYD AND POLESTAR FIRST AUTOMAKERS TO OFFER NVIDIA CLOUD GAMING SERVICE"
"2023-01-03","NVIDIA GEFORCE NOW STREAMS VAST LIBRARY OF AAA GAMES TO CARS"
"2023-01-03","NVIDIA - FOXCONN TO BE A TIER-ONE MANUFACTURER, PRODUCING ELECTRONIC CONTROL UNITS BASED ON NVIDIA DRIVE ORIN FOR GLOBAL AUTOMOTIVE MARKET"
"2023-01-03","FOXCONN PARTNERS WITH NVIDIA TO BUILD AUTOMATED ELECTRIC VEHICLES "
"2023-01-05","NEWEGG NOW OFFERING NVIDIA GEFORCE RTX 4070 TI GRAPHICS CARDS"
"2023-01-10","NVIDIA CORP <NVDA.O>: RAYMOND JAMES REMOVES STOCK FROM ITS ANALYST CURRENT FAVORITES LIST"
"2023-01-10"," INTEL- CUSTOMER & PARTNER ADOPTION FOR 4TH GEN XEON FROM AWS, CISCO, DELL, GOOGLE CLOUD, IBM CLOUD,MICROSOFT AZURE, NVIDIA, ORACLE CLOUD, OTHERS"
"2023-01-12","BIONANO TO ACCELERATE DATA PROCESSING SOLUTION FOR OPTICAL GENOME MAPPING WORKFLOW WITH NVIDIA "
"2023-01-23","NVIDIA CORP. <NVDA.O>: BARCLAYS RAISES TARGET PRICE TO $250 FROM $170"
"2023-01-23","NVIDIA CORP <NVDA.O>:  TRUIST SECURITIES RAISES TARGET PRICE TO $238 FROM $198"
"2023-01-26","ADVANCED MICRO DEVICES DOWN 2.4% IN BRISK AFTER THE BELL TRADING, NVIDIA DOWN 1.2% AFTER RIVAL INTEL'S QUARTERLY REPORT"
"2023-01-27","CHIP STOCKS FALL AFTER INTEL'S DIRE OUTLOOK; ADVANCED MICRO DEVICES DOWN 2.4%, NVIDIA FALLS 2.1%, APPLIED MATERIALS SLIPS 3.2%"
"2023-01-30","SIFY BECOMES INDIA’S FIRST NVIDIA DGX-READY DATA CENTER COLOCATION PROVIDER "
"2023-02-10","NVIDIA CORP <NVDA.O>: JEFFERIES RAISES TARGET PRICE TO $275 FROM $225 "
"2023-02-14","NVIDIA CORP <NVDA.O>: BOFA GLOBAL RESEARCH RAISES PRICE OBJECTIVE TO $255 FROM $215 "
"2023-02-14","NVIDIA CORP SHARES UP 1.5% AT $221.22 PREMARKET AFTER BOFA GLOBAL RESEARCH RAISES PRICE OBJECTIVE TO $255"
"2023-02-14","OSS RECEIVES $1.3 MILLION ORDER FROM U.S. ARMY TO DEVELOP VEHICLE VISUALIZATION SYSTEMS USING NVIDIA GPUS "
"2023-02-14","NVIDIA CORP SHARES UP 3.8% AT $226 AFTER BOFA GLOBAL RESEARCH RAISES PT TO $255"
"2023-02-16","NVIDIA CORP <NVDA.O>: SUSQUEHANNA RAISES TARGET PRICE TO $265 FROM $185"
"2023-02-17","NVIDIA CORP <NVDA.O>: OPPENHEIMER RAISES TARGET PRICE TO $250 FROM $225"
"2023-02-21","NVIDIA CORP <NVDA.O>: BMO RAISES TARGET PRICE TO $240 FROM $210"
"2023-02-21","NVIDIA CORP <NVDA.O>: STIFEL  RAISES TARGET PRICE TO $207 FROM $175"
"2023-02-21","NVIDIA CORP <NVDA.O>: UBS RAISES TARGET PRICE TO $270 FROM $200"
"2023-02-21","MICROSOFT <MSFT.O> PRESIDENT BRAD SMITH SAYS MORE OPTIMISTIC ABOUT GETTING ACTIVISION DEAL DONE BECAUSE OF LICENSING DEALS WITH SONY, NVIDIA"
